运行 ID,AB index,层/投影/AB 标识,方法,实验模式,部分加密比例,骨架优化,输出维度,输入维度,可行性,精度状态,备注,相对 Frobenius 误差,客户端加密秒,服务端聚合秒,客户端解密秒,CUR 秒,任务总耗时秒,上传合计字节,下发合计字节,聚合阶段总网络字节
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,0,base_model.model.model.layers.0.self_attn.k_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0001384717531063718,0.25659161154180765,0.3479952700436115,0.041821785271167755,0.07711516320705414,2.4581852182745934,72760559,2229144,74989703.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,1,base_model.model.model.layers.0.self_attn.o_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,warning,外积 CKKS skeleton,0.008186899684605526,0.25161163695156574,0.32655275613069534,0.04238724336028099,0.06205006316304207,2.4456240758299828,72761218,2229144,74990362.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,2,base_model.model.model.layers.0.self_attn.q_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.00031320750418772675,0.2511074049398303,0.3233223333954811,0.053582798689603806,0.06288769841194153,2.423038098961115,72760658,2229144,74989802.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,3,base_model.model.model.layers.0.self_attn.v_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.00022447988194287518,0.2514892378821969,0.3273664489388466,0.040594544261693954,0.0735321044921875,2.399954602122307,72757626,2229144,74986770.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,4,base_model.model.model.layers.1.self_attn.k_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.00034589745649039557,0.2630480704829097,0.3320905268192291,0.04105348512530327,0.07974570617079735,2.5015754736959934,72757591,2229144,74986735.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,5,base_model.model.model.layers.1.self_attn.o_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0008907973491203945,0.2586647504940629,0.36806441098451614,0.04355967044830322,0.06479347124695778,2.553622044622898,72759472,2229144,74988616.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,6,base_model.model.model.layers.1.self_attn.q_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,warning,外积 CKKS skeleton,0.0015177480234164268,0.25784811470657587,0.3376891165971756,0.0403791218996048,0.07771433889865875,2.551696203649044,72758285,2229144,74987429.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,7,base_model.model.model.layers.1.self_attn.v_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.00021258231330375623,0.31150828301906586,0.32609662041068077,0.0461694709956646,0.07365382462739944,2.7617261707782745,72761835,2229144,74990979.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,8,base_model.model.model.layers.10.self_attn.k_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,warning,外积 CKKS skeleton,0.0026259438610377814,0.2603564215824008,0.3443968631327152,0.044112298637628555,0.06887127831578255,2.5504726208746433,72760771,2229144,74989915.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,9,base_model.model.model.layers.10.self_attn.o_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.00026446516734076025,0.25445005390793085,0.33657051995396614,0.042536161839962006,0.06717218458652496,2.520405702292919,72758749,2229144,74987893.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,10,base_model.model.model.layers.10.self_attn.q_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,warning,外积 CKKS skeleton,0.004123147431076001,0.2629075786098838,0.335907906293869,0.04391983523964882,0.07915576547384262,2.634251244366169,72755217,2229144,74984361.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,11,base_model.model.model.layers.10.self_attn.v_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.00036943911745362256,0.24982032738626003,0.32479802146553993,0.04075637087225914,0.06028774753212929,2.3262743428349495,72758655,2229144,74987799.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,12,base_model.model.model.layers.11.self_attn.k_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.00028423373095686193,0.2436436265707016,0.321107666939497,0.0352434366941452,0.060642439872026443,2.283791556954384,72759477,2229144,74988621.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,13,base_model.model.model.layers.11.self_attn.o_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0003478617210361549,0.26384346280246973,0.34050828218460083,0.03698016330599785,0.07823046296834946,2.43692921474576,72757254,2229144,74986398.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,14,base_model.model.model.layers.11.self_attn.q_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0002255174289215066,0.24846726935356855,0.32207025960087776,0.03670324757695198,0.06632179394364357,2.3406648822128773,72757544,2229144,74986688.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,15,base_model.model.model.layers.11.self_attn.v_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0007892590881807272,0.2503638546913862,0.3225483037531376,0.03685755655169487,0.07019086927175522,2.3312964402139187,72760784,2229144,74989928.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,16,base_model.model.model.layers.12.self_attn.k_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0003478379565844451,0.24872215278446674,0.3301018886268139,0.03777080401778221,0.062153223901987076,2.349907673895359,72758230,2229144,74987374.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,17,base_model.model.model.layers.12.self_attn.o_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0003765140278276877,0.25390789192169905,0.3530632220208645,0.0369286872446537,0.06973877176642418,2.4379981197416782,72761890,2229144,74991034.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,18,base_model.model.model.layers.12.self_attn.q_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.00021005909350179484,0.24944048933684826,0.32088392600417137,0.03597969561815262,0.06927421689033508,2.3567438647150993,72761431,2229144,74990575.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,19,base_model.model.model.layers.12.self_attn.v_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,warning,外积 CKKS skeleton,0.017722197685496006,0.24388724844902754,0.3173374980688095,0.035578470677137375,0.06386256217956543,2.270453743636608,72757953,2229144,74987097.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,20,base_model.model.model.layers.13.self_attn.k_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,warning,外积 CKKS skeleton,0.0016732832417648506,0.24826272204518318,0.31597211211919785,0.03660823404788971,0.0638248436152935,2.2706929333508015,72762321,2229144,74991465.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,21,base_model.model.model.layers.13.self_attn.o_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,warning,外积 CKKS skeleton,0.001541244821377112,0.24414614960551262,0.3250797837972641,0.03702250495553017,0.0672074407339096,2.2837528325617313,72758950,2229144,74988094.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,22,base_model.model.model.layers.13.self_attn.q_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0008309492117995073,0.24864774569869041,0.31902218610048294,0.0356794111430645,0.06435875967144966,2.321412540972233,72755764,2229144,74984908.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,23,base_model.model.model.layers.13.self_attn.v_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0008558653257211038,0.24758134689182043,0.3281767927110195,0.03893702104687691,0.0657162219285965,2.3990233540534973,72758259,2229144,74987403.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,24,base_model.model.model.layers.14.self_attn.k_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.000797261894584907,0.2517411643639207,0.3207290694117546,0.03678705915808678,0.06489284336566925,2.362344067543745,72760273,2229144,74989417.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,25,base_model.model.model.layers.14.self_attn.o_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.00024114947541911666,0.25037661753594875,0.32020607590675354,0.03655615076422691,0.06385336816310883,2.3139361925423145,72759376,2229144,74988520.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,26,base_model.model.model.layers.14.self_attn.q_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0005750312102983193,0.24416454788297415,0.3245862163603306,0.03648725897073746,0.0641292929649353,2.312095034867525,72758521,2229144,74987665.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,27,base_model.model.model.layers.14.self_attn.v_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0008198533007589347,0.2459080722182989,0.3203922137618065,0.036308079957962036,0.07425200194120407,2.323602057993412,72762510,2229144,74991654.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,28,base_model.model.model.layers.15.self_attn.k_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0008087948312284196,0.24593690130859613,0.32037799060344696,0.03653894364833832,0.06439436972141266,2.309201031923294,72759638,2229144,74988782.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,29,base_model.model.model.layers.15.self_attn.o_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,warning,外积 CKKS skeleton,0.0010730432561120449,0.24696518573909998,0.32002585753798485,0.03653046488761902,0.06732943654060364,2.3123371601104736,72758586,2229144,74987730.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,30,base_model.model.model.layers.15.self_attn.q_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0005182385707468766,0.2450596047565341,0.319892518222332,0.035784684121608734,0.07217898592352867,2.3544749580323696,72762029,2229144,74991173.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,31,base_model.model.model.layers.15.self_attn.v_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,warning,外积 CKKS skeleton,0.014296513538325832,0.24827557802200317,0.32829561457037926,0.03708499297499657,0.07234807312488556,2.321567978709936,72760326,2229144,74989470.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,32,base_model.model.model.layers.16.self_attn.k_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0004178493466790595,0.2470151698216796,0.3178950734436512,0.03578955680131912,0.07654287293553352,2.271399512887001,72761467,2229144,74990611.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,33,base_model.model.model.layers.16.self_attn.o_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0009898900898293414,0.24463049322366714,0.3272028863430023,0.036949243396520615,0.06311381980776787,2.2521889247000217,72755975,2229144,74985119.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,34,base_model.model.model.layers.16.self_attn.q_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0006070280420970805,0.24622051045298576,0.3185195326805115,0.03655156120657921,0.06330759078264236,2.2460450008511543,72763330,2229144,74992474.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,35,base_model.model.model.layers.16.self_attn.v_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.00019966356187487938,0.2422807076945901,0.32470764964818954,0.035691939294338226,0.03720163553953171,2.2611959129571915,72757205,2229144,74986349.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,36,base_model.model.model.layers.17.self_attn.k_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,warning,外积 CKKS skeleton,0.0013278485940592555,0.24922345578670502,0.3293433114886284,0.03740150108933449,0.06306321918964386,2.3127174265682697,72760627,2229144,74989771.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,37,base_model.model.model.layers.17.self_attn.o_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.00015854170227594185,0.24444257281720638,0.318172212690115,0.034102048724889755,0.07212327793240547,2.267575517296791,72760407,2229144,74989551.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,38,base_model.model.model.layers.17.self_attn.q_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,warning,外积 CKKS skeleton,0.00240494824200377,0.24727609753608704,0.326199222356081,0.03757472708821297,0.0672818161547184,2.286101635545492,72759407,2229144,74988551.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,39,base_model.model.model.layers.17.self_attn.v_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,warning,外积 CKKS skeleton,0.004510947083832619,0.24840011354535818,0.32376208528876305,0.03647112846374512,0.06364745274186134,2.268294006586075,72759073,2229144,74988217.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,40,base_model.model.model.layers.18.self_attn.k_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,warning,外积 CKKS skeleton,0.0013071869355457647,0.24439684115350246,0.3166692182421684,0.03713923320174217,0.06387253478169441,2.2615449279546738,72759785,2229144,74988929.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,41,base_model.model.model.layers.18.self_attn.o_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0006668304970805268,0.2432743813842535,0.32577450200915337,0.03788449987769127,0.06371160596609116,2.2574025951325893,72757491,2229144,74986635.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,42,base_model.model.model.layers.18.self_attn.q_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0006000708556602506,0.2449703486636281,0.31647899001836777,0.037451524287462234,0.06475838646292686,2.2509447894990444,72759572,2229144,74988716.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,43,base_model.model.model.layers.18.self_attn.v_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,warning,外积 CKKS skeleton,0.0012510572090038217,0.24552420061081648,0.31929660215973854,0.037008095532655716,0.0618293322622776,2.3183020278811455,72758581,2229144,74987725.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,44,base_model.model.model.layers.19.self_attn.k_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.00019792449519432246,0.25032533053308725,0.32299216091632843,0.039979927241802216,0.07523992657661438,2.3234187811613083,72756404,2229144,74985548.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,45,base_model.model.model.layers.19.self_attn.o_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.00023660661023765245,0.24985780660063028,0.3366958536207676,0.04041459038853645,0.07089639082551003,2.404761467128992,72760930,2229144,74990074.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,46,base_model.model.model.layers.19.self_attn.q_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.00016422911587419956,0.25243808422237635,0.32393477112054825,0.04074040427803993,0.06518648564815521,2.423453513532877,72759163,2229144,74988307.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,47,base_model.model.model.layers.19.self_attn.v_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0005321896247514724,0.25120069924741983,0.3189297206699848,0.05023892968893051,0.06453556567430496,2.3725401274859905,72762938,2229144,74992082.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,48,base_model.model.model.layers.2.self_attn.k_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.00021356887806402055,0.24433793034404516,0.3223425820469856,0.04918935149908066,0.06418828293681145,2.3685701191425323,72760176,2229144,74989320.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,49,base_model.model.model.layers.2.self_attn.o_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,warning,外积 CKKS skeleton,0.009314580805427738,0.2522560618817806,0.32562820613384247,0.04152136296033859,0.06315197050571442,2.391566090285778,72763029,2229144,74992173.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,50,base_model.model.model.layers.2.self_attn.q_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0005820350211796265,0.2498786272481084,0.32638806849718094,0.0360792800784111,0.06848767399787903,2.3437675945460796,72754781,2229144,74983925.0
